Pressure,Initial Temperature,Length-to-diameter Ratio,N2,CH4,Final Temperature,Final Enthalpy,Reaction Rate,Catalyst Weight,Equipment Volume,Equipment Weight,Equipment Cost,Catalyst Cost,Total Cost,Objective Function
2000000.0,300.0,1.01,2532.28,1549.8694999999998,302.1515852259301,-3291.906575389885,3.736134177121238e-05,676042.5864149224,475.3688459698637,198256.4178229147,12957952.228734342,13520851.728298448,26478803.957032792,1.5482199010981006
2000000.0,300.0,1.01,2532.28,-1450.1295,302.15806473216355,-3291.473348101581,5.4043302432669813e-05,466878.46520839643,328.31251994221543,137541.16751906587,9520242.355574442,9337569.304167928,18857811.65974237,1.1122303370499824
2000000.0,350.5,1.01,2532.28,49.87,353.6408090412848,-3187.1220664996454,0.00010686245675458807,236055.2725672937,166.0185211084524,70235.37545720355,5415927.0447358405,4721105.451345874,10137032.496081714,0.6077065826911623
2000000.0,249.5,1.01,2532.28,49.87,255.72606199182,-3376.2180176228085,1.4639650040049467e-05,1842126.1453224472,1295.14310602905,534895.8146728823,30006627.427574154,36842522.906448945,66849150.3340231,3.8195007699244234
2750000.0,300.0,1.01,2532.28,49.87,302.99221545188897,-3297.35676676778,4.5312846312823894e-05,558705.212235989,394.7983100758796,223756.83088074042,14351957.523355387,11174104.244719781,25526061.768075168,1.553788334049851
1250000.0,300.0,1.01,2532.28,49.87,301.28712101233043,-3285.9498147538197,4.3777482861406916e-05,575473.0636776552,402.6795850724419,107873.74788228874,7760502.602660481,11509461.273553103,19269963.876213584,1.0717205354576973
2000000.0,300.0,2.16,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,397.5768624288617,112494.91350018795,8038957.606916748,11332424.815721769,19371382.422638517,1.0851878007546
2000000.0,300.0,-0.1399999999999999,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,,,,11332424.815721769,,
2000000.0,300.0,1.01,3282.2797500000006,49.87,302.1619020750003,-3291.7834109661435,4.072794940114529e-05,620118.9154718585,436.0513448591806,182040.57646589747,12057596.265697764,12402378.309437169,24459974.575134933,1.433064115040228
2000000.0,300.0,1.01,1782.28025,49.87,302.1564756865942,-3291.589609216413,4.895601271657808e-05,515626.3565268426,362.58610214218584,151708.76797134345,10339849.556844734,10312527.13053685,20652376.687381584,1.215228580418281
2000000.0,300.0,1.01,2532.28,799.8697499999998,302.1685411881767,-3291.7744669834883,4.073341524660809e-05,620131.4318717343,436.0601446368618,182044.20703239494,12057799.15749714,12402628.637434687,24460427.79493183,1.4330899922968559
2000000.0,300.0,1.01,2532.28,-700.12975,302.1713592753941,-3291.5585705409558,4.8970742912848414e-05,515575.93320024543,362.55065079877227,151694.11959577526,10339008.245031342,10311518.664004909,20650526.90903625,1.2151225289217056
2000000.0,325.25,1.01,2532.28,49.87,328.51191764438624,-3239.2781019005724,7.25308696192254e-05,352707.14815054345,248.03936020763217,104304.70566029495,7544220.539255201,7054142.963010869,14598363.50226607,0.8667512555403254
2000000.0,274.75,1.01,2532.28,49.87,285.29389771017685,-3323.7481680502915,3.1032880026349587e-05,906148.3350794527,637.1429380537661,264879.06105539296,16551275.212077865,18122966.701589055,34674241.91366692,2.0136633803935053
2375000.0,300.0,1.01,2532.28,49.87,302.58544964831225,-3294.5216717107487,4.494340500696581e-05,562514.5744062536,396.5208093743237,195283.26617806256,12793726.96387408,11250291.488125073,24044018.45199915,1.4396957947563294
1625000.0,300.0,1.01,2532.28,49.87,301.7364326034364,-3288.811822854428,4.417868879110121e-05,570910.7317099588,400.47134623377934,137384.66337143132,9511119.852864748,11418214.634199176,20929334.487063922,1.1996600863217193
2000000.0,300.0,1.585,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,397.8447098818327,129620.97637870922,9056581.023471637,11332424.815721769,20389005.839193404,1.1618046260482064
2000000.0,300.0,0.43500000000000005,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,400.67387404042483,301609.0476819639,18472442.531029746,11332424.815721769,29804867.346751515,1.8707244527515656
2000000.0,300.0,1.01,2907.279875,49.87,302.1709800577244,-3291.7168426525113,4.2587589076764585e-05,593076.0822965375,417.03857008696644,174195.00314164755,11617709.773483515,11861521.645930748,23479231.419414263,1.3770394738272418
2000000.0,300.0,1.01,2157.280125,49.87,302.17375787162126,-3291.6093601016128,4.66946192117072e-05,540832.5269823916,380.3078631601372,159029.86412325504,10758830.463927638,10816650.539647833,21575481.00357547,1.268123565549751
2000000.0,300.0,1.01,2532.28,424.869875,302.16714998882355,-3291.7260187489246,4.2584292320074455e-05,593089.3142591958,417.04787299322555,174198.8426512318,11617925.764486976,11861786.285183916,23479712.04967089,1.377066943412699
2000000.0,300.0,1.01,2532.28,-325.12987499999997,302.17499418071674,-3291.6056114162584,4.669578601451238e-05,540825.9121519586,380.3032124683975,159027.94323866768,10758720.91810019,10816518.243039172,21575239.16113936,1.2681097150078853
2000000.0,312.625,1.01,2532.28,49.87,315.95031324181247,-3264.607785082402,5.8134270929621764e-05,442091.5110076859,310.88519193150734,130332.44379582272,9098401.719454383,8841830.22015372,17940231.939608105,1.0594751242512128
2000000.0,287.375,1.01,2532.28,49.87,299.0922811204403,-3297.6453277125056,4.185223178478851e-05,654385.9272327077,460.1430333615051,191978.07838579986,12610720.29982282,13087718.544654155,25698438.844476976,1.5037333723698556
2187500.0,300.0,1.01,2532.28,49.87,302.3619308038383,-3293.129356492058,4.474124177243283e-05,564511.9679210283,397.4423586457461,180933.7725218722,11995714.898377808,11290239.358420566,23285954.25679837,1.3813053154291304
1812500.0,300.0,1.01,2532.28,49.87,301.94009058495317,-3290.269937253537,4.436133763157437e-05,568700.8759716696,399.4113628664416,151987.3771829012,10355848.823148202,11374017.51943339,21729866.342581593,1.261387921433148
2000000.0,300.0,1.2974999999999999,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.0736729327899,143953.6099051591,9892702.56453828,11332424.815721769,21225127.38026005,1.2247561825807782
2000000.0,300.0,0.7225,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,399.10547144125064,207139.93802193034,13446469.128108678,11332424.815721769,24778893.943830445,1.4923191213908116
2000000.0,300.0,1.01,2719.7799375000004,49.87,302.17216569129846,-3291.6895406124913,4.3562449691435315e-05,579837.853822613,407.7312470474514,170353.3224920495,11401235.760485671,11596757.07645226,22997992.836937934,1.3495282153807673
2000000.0,300.0,1.01,2344.7800625000004,49.87,302.17150947096013,-3291.6397595573017,4.5612470038361196e-05,553666.4369598584,389.33099390255853,162756.34363983123,10970976.917655043,11073328.739197168,22044305.65685221,1.294966539602337
2000000.0,300.0,1.01,2532.28,237.3699375,302.17032350509976,-3291.6939393833545,4.356082771230962e-05,579826.9018534076,407.7235471015794,170350.14397977508,11401056.354103968,11596538.037068153,22997594.39117212,1.3495054314318844
2000000.0,300.0,1.01,2532.28,-137.62993749999998,302.1705126260219,-3291.6409545920123,4.561155103933308e-05,553659.4701316262,389.3260957445101,162754.32093491036,10970861.965206845,11073189.402632525,22044051.36783937,1.2949519838498438
2000000.0,306.3125,1.01,2532.28,49.87,309.67061976740536,-3277.0445417016545,5.166459012033826e-05,498451.5627859237,350.5109232280006,146718.63775664195,10052533.40459448,9969031.255718473,20021564.66031295,1.1790493020413895
2000000.0,293.6875,1.01,2532.28,49.87,302.1760458931045,-3291.656683868243,4.457357323907612e-05,597847.4725258956,420.3931575900457,175579.469133844,11695546.533275692,11956949.450517911,23652495.9837936,1.3869412252444282
2093750.0,300.0,1.01,2532.28,49.87,302.27620546162194,-3292.380978604293,4.466386587796886e-05,565489.1775601734,397.8867163080764,173715.16282410908,11590710.805179214,11309783.551203469,22900494.356382683,1.3516402821924067
1906250.0,300.0,1.01,2532.28,49.87,302.0518353213922,-3290.976541039281,4.446176593703769e-05,567701.7233464603,398.954254298503,159276.5258959526,10772895.651543101,11354034.466929205,22126930.118472308,1.2919410657354982
2000000.0,300.0,1.15375,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.232899566466,153821.79494789307,10461081.737518594,11332424.815721769,21793506.553240363,1.267549427201843
2000000.0,300.0,0.86625,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.71583018703797,183447.47570781468,12136174.575008787,11332424.815721769,23468599.390730556,1.3936670982309227
2000000.0,300.0,1.01,2626.02996875,49.87,302.16390994565603,-3291.692876755007,4.4054591564985794e-05,573169.3612961206,403.0428605781459,168417.88164736843,11291899.349554587,11463387.225922411,22755286.575476997,1.3356479880372494
2000000.0,300.0,1.01,2438.5300312500003,49.87,302.16809476369207,-3291.6592574491897,4.50833430902466e-05,560133.9924702229,393.8781260188198,164634.0019289066,11077594.189777311,11202679.849404458,22280274.03918177,1.3084718470248125
2000000.0,300.0,1.01,2532.28,143.61996875,302.1732311928258,-3291.6752523397827,4.4062892397727654e-05,573251.3446987866,403.1005003097491,168441.67735421853,11293244.750585262,11465026.893975733,22758271.644560993,1.335818724154687
2000000.0,300.0,1.01,2532.28,-43.879968749999996,302.1538005969512,-3291.68652496904,4.507031890311234e-05,560146.6960152531,393.88705747058225,164637.68983947017,11077803.416763067,11202933.920305062,22280737.33706813,1.3084983597715616
2000000.0,303.15625,1.01,2532.28,49.87,302.6369289788251,-3290.7634473922462,4.499005080823782e-05,557373.4675923268,391.9372896961107,163832.58954089112,11032110.789714886,11147469.351846537,22179580.141561422,1.3027092058953074
2000000.0,296.84375,1.01,2532.28,49.87,302.15186616944266,-3291.7034524418214,4.455179353137111e-05,576859.130163753,405.6370102020299,169488.81048309413,11352421.130080335,11537182.60327506,22889603.733355395,1.3433299490611004
2046875.0,300.0,1.01,2532.28,49.87,302.22268811224114,-3292.0257701370665,4.461560567220227e-05,566020.3901991817,398.1385421767854,170109.39392555575,11387466.116449367,11320407.803983634,22707873.920433,1.3367879414144952
1953125.0,300.0,1.01,2532.28,49.87,302.11837687394353,-3291.308355893687,4.45216398693677e-05,567124.6470187324,398.67090362129375,162889.79404430024,10978560.571196815,11342492.940374648,22321053.511571463,1.306936778503921
2000000.0,300.0,1.0818750000000001,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.3289487398534,159745.64328292548,10799636.729147121,11332424.815721769,22132061.54486889,1.2930392186353936
2000000.0,300.0,0.938125,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.5666086958932,174331.30968368865,11625377.239217676,11332424.815721769,22957802.054939445,1.3552091877700578
2000000.0,300.0,1.01,2579.1549843750004,49.87,302.15411739532124,-3291.7054687535656,4.429875452427341e-05,569999.9522809162,400.8145565966033,167497.93821127762,11239864.161625262,11399999.045618324,22639863.207243584,1.3290457332812928
2000000.0,300.0,1.01,2485.405015625,49.87,302.17261111528785,-3291.6569356436175,4.4827850957456846e-05,563352.3728024104,396.14086444752854,165568.29371886607,11130577.135039877,11267047.456048207,22397624.591088086,1.315186937686545
2000000.0,300.0,1.01,2532.28,96.74498437500002,302.159452479573,-3291.695349190364,4.43035320948492e-05,569915.2140039577,400.7549799692968,167473.3417479473,11238472.31299347,11398304.280079154,22636776.593072623,1.3288691667141816
2000000.0,300.0,1.01,2532.28,2.995015625,302.1654334349686,-3291.6706257222486,4.4821347942972946e-05,563395.6411453268,396.17128500087045,165580.85416296622,11131289.12181377,11267912.822906535,22399201.944720306,1.3152771919488877
2000000.0,301.578125,1.01,2532.28,49.87,302.1692232495079,-3291.669880544281,4.4567427083474375e-05,564793.4652869799,397.15404918682924,165986.6267233352,11154285.920418844,11295869.305739598,22450155.22615844,1.318192593848412
2000000.0,298.421875,1.01,2532.28,49.87,302.23949089046823,-3291.533955137924,4.4630754173091874e-05,568517.7657217851,399.77248102646723,167067.70859488458,11215514.18215259,11370355.314435702,22585869.49658829,1.3259569944665421
2023437.5,300.0,1.01,2532.28,49.87,302.18796677947324,-3291.863360920668,4.458431346874166e-05,566363.7728341754,398.31905897492817,168326.85398980998,11286752.414087726,11327275.456683507,22614027.870771233,1.329496060120233
1976562.5,300.0,1.01,2532.28,49.87,302.14296002425806,-3291.4908121616845,4.4543773152732554e-05,566830.9555700748,398.52551186572856,164692.23063623227,11080897.608894289,11336619.111401496,22417516.720295787,1.3143929696820726
2000000.0,300.0,1.0459375,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.3820778836948,163014.53332292306,10985648.350533975,11332424.815721769,22318073.166255742,1.3070440259801628
2000000.0,300.0,0.9740625,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.50044126991594,170279.50928224248,11397069.354433266,11332424.815721769,22729494.170155033,1.338019896488909
2000000.0,300.0,1.01,2555.7174921875003,49.87,302.1567299932953,-3291.697232980261,4.442835944888445e-05,568313.3790361764,399.6287835912693,167008.38119077173,11212155.653832622,11366267.580723528,22578423.23455615,1.325531013023851
2000000.0,300.0,1.01,2508.8425078125,49.87,302.1709091802903,-3291.6634262830285,4.4697349518326136e-05,564996.9448119582,397.2971089267076,166045.69383787317,11157632.793006368,11299938.896239165,22457571.689245533,1.318616929355511
2000000.0,300.0,1.01,2532.28,73.3074921875,302.1523351813724,-3291.7058322448083,4.442441270512889e-05,568164.84973759,399.52435761101503,166965.2674219836,11209714.86821415,11363296.9947518,22573011.86296595,1.3252214402707643
2000000.0,300.0,1.01,2532.28,26.4325078125,302.17124542589886,-3291.6626785581266,4.469765329043575e-05,565368.293196643,397.5581917079446,166153.4903608558,11163740.320731787,11307365.86393286,22471106.184664644,1.3193913014197831
2000000.0,300.7890625,1.01,2532.28,49.87,302.170620279047,-3291.667178362821,4.4568685547421705e-05,565418.8124374455,397.5937101156993,166168.15524677024,11164571.156856975,11308376.24874891,22472947.405605882,1.3194966454427102
2000000.0,299.2109375,1.01,2532.28,49.87,302.16731181468043,-3291.673577694668,4.456570527387587e-05,568305.7708591189,399.623434536613,167006.17275880656,11212030.630896688,11366115.417182378,22578146.048079066,1.325515155834573
2011718.75,300.0,1.01,2532.28,49.87,302.18158448515425,-3291.760851714507,4.457856307147629e-05,566475.7213780836,398.36728310192973,167417.3257904331,11235302.404066283,11329514.42756167,22564816.831627954,1.3257172127403813
1988281.25,300.0,1.01,2532.28,49.87,302.15992454838596,-3291.5729530988992,4.455905127818168e-05,566697.6575475727,398.46231631426343,165596.66636551035,11132185.422478575,11333953.150951454,22466138.57343003,1.3181415220334374
2000000.0,300.0,1.0279687499999999,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.41007577123827,164735.11091899622,11083330.172315188,11332424.815721769,22415754.988036957,1.3143984863355556
2000000.0,300.0,0.99203125,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.46919941838,168364.13326705628,11288860.329783572,11332424.815721769,22621285.14550534,1.3298728434613316
2000000.0,300.0,1.01,2543.99874609375,49.87,302.15696474901165,-3291.6951856177566,4.4492409020391714e-05,567484.2733197188,399.04586706389193,166767.71453889587,11198529.662277719,11349685.466394376,22548215.128672093,1.3238028501554786
2000000.0,300.0,1.01,2520.5612539062504,49.87,302.1544694096671,-3291.6968213489545,4.461824933470067e-05,565879.1895217063,397.9173860046712,166301.79447206383,11172141.953293856,11317583.790434126,22489725.743727982,1.3204565953285703
2000000.0,300.0,1.01,2532.28,61.58874609375,302.1587517176977,-3291.6917785771457,4.4494016177682984e-05,567488.4735892056,399.0488201332685,166768.93376925305,11198598.699722802,11349769.471784113,22548368.171506915,1.3238116056607079
2000000.0,300.0,1.01,2532.28,38.15125390625,302.16262695725715,-3291.680994331118,4.462560722918694e-05,566041.5970395487,398.03156934760443,166348.93825234205,11174812.47805377,11320831.940790974,22495644.418844745,1.3207952201509767
2000000.0,300.39453125,1.01,2532.28,49.87,302.1698028497237,-3291.668759466129,4.4567949192698354e-05,565926.8004837104,397.95085969440873,166315.6150306394,11172924.849749263,11318536.009674206,22491460.85942347,1.320555866628572
2000000.0,299.60546875,1.01,2532.28,49.87,302.1601315655654,-3291.687465767356,4.4559237737632015e-05,567202.0214125968,398.8474251569086,166685.78388845507,11193890.264725057,11344040.428251937,22537930.692976996,1.3232144793407863
2005859.375,300.0,1.01,2532.28,49.87,302.17572129167297,-3291.71475639006,4.457328081032364e-05,566519.2474627477,398.38263836212633,166958.8082604933,11209349.189686,11330384.949254954,22539734.138940953,1.3238000634118885
1994140.625,300.0,1.01,2532.28,49.87,302.1644677893788,-3291.621625844835,4.4563143473149024e-05,566690.077845546,398.4722411928606,166065.8253541288,11158773.448174627,11333801.556910919,22492575.005085547,1.3201369132986938
2000000.0,300.0,1.018984375,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.42445529634375,165618.2619406639,11133409.527746828,11332424.815721769,22465834.3434686,1.3181689589519503
2000000.0,300.0,1.001015625,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.4540098728126,167432.34042453198,11236152.088671876,11332424.815721769,22568576.904393643,1.3259044421499115
2000000.0,300.0,1.01,2538.1393730468753,49.87,302.1555793798944,-3291.69706800741,4.4523133164899186e-05,566960.9053378594,398.6779044737012,166615.7936718256,11189926.734172994,11339218.106757188,22529144.840930182,1.322711837070094
2000000.0,300.0,1.01,2526.420626953125,49.87,302.1613838788042,-3291.6842457304974,4.45924085400092e-05,566245.7506099229,398.1751029512588,166408.19995052018,11178169.27802598,11324915.01219846,22503084.29022444,1.3212208740150262
2000000.0,300.0,1.01,2532.28,55.729373046875,302.161163916249,-3291.686291086002,4.452815940800132e-05,567011.0515205575,398.7131605855957,166630.3499268433,11190751.072254322,11340221.03041115,22530972.102665473,1.32281637587086
2000000.0,300.0,1.01,2532.28,44.010626953125,302.17034691044876,-3291.6668848264762,4.460048793538453e-05,566240.2480995655,398.1712343188177,166406.60268413604,11178078.805350441,11324804.96199131,22502883.76734175,1.3212094016384806
2000000.0,300.197265625,1.01,2532.28,49.87,302.1699364797877,-3291.668500991518,4.456806956846467e-05,566143.1494414727,398.1029674736733,166378.416905538,11176482.279523948,11322862.988829454,22499345.268353403,1.3210069555421533
2000000.0,299.802734375,1.01,2532.28,49.87,302.17140030298293,-3291.6656696109367,4.456938821418155e-05,566894.8127112647,398.6314369473641,166596.60852371316,11188840.239853326,11337896.254225295,22526736.49407862,1.3225740537069435
2002929.6875,300.0,1.01,2532.28,49.87,302.1754381321008,-3291.686582387638,4.457302571697655e-05,566509.0189014334,398.36782243901456,166720.22507959686,11195840.57014227,11330180.378028668,22526020.948170938,1.3227743362859397
1997070.3125,300.0,1.01,2532.28,49.87,302.16587586839086,-3291.647629523397,4.456441181044941e-05,566612.8241206746,398.4255544497302,166279.1082434284,11170856.819967717,11332256.482413493,22503113.30238121,1.320981235030394
2000000.0,300.0,1.0144921875000001,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.43174317100346,166065.73017263992,11158768.055223925,11332424.815721769,22491192.870945692,1.3200782014455963
2000000.0,300.0,1.0055078124999999,2532.28,49.87,302.1761255403102,-3291.6565298104924,4.457364499228906e-05,566621.2407860884,398.4465195536201,166972.71534433964,11210136.52174846,11332424.815721769,22542561.33747023,1.3239457311833012
2000000.0,300.0,1.01,2535.2096865234375,49.87,302.160482158746,-3291.6871864453224,4.4543545339113673e-05,566875.2561270588,398.6176873636947,166590.93169986652,11188518.746067638,11337505.122541174,22526023.86860881,1.3225332837907495
2000000.0,300.0,1.01,2529.350313476563,49.87,302.1663660445577,-3291.6750081523587,4.458087205929068e-05,566451.1669581555,398.31952436632366,166467.82802961054,11181546.650180908,11329023.33916311,22510569.989344016,1.3216491463459166
2000000.0,300.0,1.01,2532.28,52.799686523437494,302.1558797260092,-3291.6961006608126,4.4539401539578146e-05,566897.2182358392,398.63312819165225,166597.30679172045,11188879.784533037,11337944.364716783,22526824.149249822,1.3225790685325305
2000000.0,300.0,1.01,2532.28,46.940313476562494,302.17112576985085,-3291.66578950242,4.4585161161151435e-05,566426.803318928,398.30239510070766,166460.75578292637,11181146.083136924,11328536.06637856,22509682.149515484,1.3215983513738756
2000000.0,300.0986328125,1.01,2532.28,49.87,302.1685619077738,-3291.671159733067,4.4566831345654725e-05,566383.5666470524,398.27199683241474,166448.2050897701,11180435.214479305,11327671.332941048,22508106.547420353,1.3215082081202143
2000000.0,299.9013671875,1.01,2532.28,49.87,302.1728107163701,-3291.6629415282314,4.457065877140661e-05,566772.1366039142,398.5451874570869,166560.9984617679,11186823.519197298,11335442.732078284,22522266.251275584,1.322318306751698
2001464.84375,300.0,1.01,2532.28,49.87,302.16741874241484,-3291.687733123059,4.456580159261317e-05,566547.4719008366,398.39104557848884,166613.59300397633,11189802.106788162,11330949.438016731,22520751.544804893,1.322352270781096
1998535.15625,300.0,1.01,2532.28,49.87,302.171706708764,-3291.650714749916,4.456966423483128e-05,566566.6075215307,398.39687425493804,166383.52465666737,11176771.600657772,11331332.150430614,22508103.75108839,1.321387412610091
