Pressure,Initial Temperature,Length-to-diameter Ratio,Final Temperature,Final Enthalpy,Reaction Rate,Catalyst Weight,Equipment Volume,Equipment Weight,Equipment Cost,Catalyst Cost,Total Cost,Objective Function
1625000.0,300.0,1.01,301.7845080054671,-3288.8447392852777,4.422176001289062e-05,568933.0816181249,399.08433392928055,136915.8348594465,9483782.872556454,11378661.632362496,20862444.504918948,1.1959267927596975
2000000.0,300.0,1.335,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.3951148971656,141154.18758172911,9730413.693783212,11285643.050314613,21016056.744097825,1.2105562242337928
2000000.0,300.0,0.685,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,397.58668813368564,214081.71792944113,13826018.349727018,11285643.050314613,25111661.400041632,1.5189141307946055
2000000.0,312.625,1.01,324.3306411202831,-3247.806772954742,6.752414188540073e-05,401694.9629868096,282.4827398653599,118576.12823566116,8402795.256992316,8033899.259736192,16436694.51672851,0.9728865797330503
2000000.0,287.375,1.01,302.2152810447175,-3291.5769586735205,4.460892892473173e-05,587638.8054100102,413.21581876300326,172617.2129447633,11528890.783314394,11752776.108200204,23281666.8915146,1.3657468567204771
2187500.0,300.0,1.01,302.4147805007785,-3293.018862368752,4.478898795225298e-05,561938.938670093,395.63113002613466,180118.35145492057,11950088.416496689,11238778.77340186,23188867.18989855,1.3756907127285793
1812500.0,300.0,1.01,302.00815297158437,-3290.1348495213115,4.442248950691335e-05,566451.5211712944,397.8318539596546,151394.29530567414,10321785.518603347,11329030.423425887,21650815.942029234,1.2569180660361716
2000000.0,300.0,1.1725,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.56626357584156,151775.71262235526,10343694.287201386,11285643.050314613,21629337.337516,1.256730094957949
2000000.0,300.0,0.8475,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,397.11314453495135,185321.2344865402,12240687.829247037,11285643.050314613,23526330.879561648,1.3995546609315361
2000000.0,306.3125,1.01,318.1317916955564,-3260.2850248170816,6.0495319277523984e-05,450719.67562648974,316.9515353499437,132842.1474291519,9245652.450200161,9014393.512529794,18260045.962729953,1.0778697850323242
2000000.0,293.6875,1.01,302.2216596507755,-3291.56463621741,4.4614678575380494e-05,571996.8633982305,402.21851723362363,168077.5607173199,11272654.59965047,11439937.26796461,22712591.86761508,1.3332059317715992
2093750.0,300.0,1.01,302.31560721513745,-3292.300890816123,4.469941904826996e-05,563141.097521214,396.23484734942355,173002.29627298412,11550579.580725938,11262821.95042428,22813401.531150218,1.3466299518888154
1906250.0,300.0,1.01,302.11085053290725,-3290.858700166669,4.4514865024119474e-05,565326.791973001,397.2855417117305,158618.73231449438,10735379.562777484,11306535.839460019,22041915.402237505,1.2871048854869953
2000000.0,300.0,1.09125,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.67166193970115,158280.73751576876,10716093.557477407,11285643.050314613,22001736.60779202,1.2847680207427135
2000000.0,300.0,0.9287500000000001,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.93958851423156,174724.32891397132,11647480.181786055,11285643.050314613,22933123.232100666,1.3548920814851857
2000000.0,303.15625,1.01,302.20716027123814,-3291.592646416024,4.46016095969466e-05,562614.6836058265,395.6222193186006,165354.1473824418,11118437.03687027,11252293.67211653,22370730.708986796,1.3136480785630633
2000000.0,296.84375,1.01,302.2173805450602,-3291.5729027918806,4.461082135230863e-05,567028.013556595,398.72508602845863,166635.27360374515,11191029.903504396,11340560.2711319,22531590.174636297,1.322851736112964
2046875.0,300.0,1.01,302.2744479308591,-3291.9217860391163,4.466228044849937e-05,563726.9308721859,396.5255927643355,169428.37667476642,11349007.343227088,11274538.617443718,22623545.960670806,1.331949794296077
1953125.0,300.0,1.01,302.16936077596165,-3291.2059696747256,4.456755096820889e-05,564757.2126957467,397.0069487734943,162218.32308161905,10940393.08165232,11295144.253914934,22235537.335567255,1.3020579044094989
2000000.0,300.0,1.0506250000000001,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7306688372852,161912.65133923158,10923010.363008775,11285643.050314613,22208653.413323388,1.3003467785442764
2000000.0,300.0,0.969375,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.8639597003316,170094.30015907792,11386613.98371254,11285643.050314613,22672257.03402715,1.3352514761319108
2000000.0,301.578125,1.01,302.1850509292251,-3291.6353555950136,4.458168624989249e-05,563722.2204963366,396.400892227181,165675.65720513763,11136662.755880952,11274444.409926731,22411107.165807683,1.3159583892792548
2000000.0,298.421875,1.01,302.19913395955564,-3291.6081513454938,4.4594376185279765e-05,565407.9771497208,397.58609218320606,166165.00994589686,11164392.961403027,11308159.542994415,22472552.504397444,1.319474051495147
2023437.5,300.0,1.01,302.25209189982064,-3291.7354761457336,4.464211680133081e-05,564127.3966668494,396.74649602322893,167670.23054970457,11249612.868925422,11282547.933336988,22532160.80226241,1.3248055877517808
1976562.5,300.0,1.01,302.20251793568514,-3291.3718456523293,4.459742577238927e-05,564452.1608711426,396.85331615539127,164009.62201209166,11042160.966058433,11289043.217422852,22331204.183481283,1.3094616216844992
2000000.0,300.0,1.0303125,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7619682975619,163836.5500837364,11032335.64850113,11285643.050314613,22317978.69881574,1.3085778748049133
2000000.0,300.0,0.9896875,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.8285301880812,167922.3865667958,11263877.743606903,11285643.050314613,22549520.793921515,1.3260106696485032
2000000.0,300.7890625,1.01,302.2281750786647,-3291.552049215863,4.462055206027748e-05,563979.9700520547,396.58210747231954,165750.479257084,11140903.500103744,11279599.401041094,22420502.90114484,1.31649599171448
2000000.0,299.2109375,1.01,302.16788342039985,-3291.6685167299383,4.456622016846017e-05,564952.5396902984,397.26588915137677,166032.8036989133,11156902.424625833,11299050.793805968,22455953.2184318,1.3185243282774772
2011718.75,300.0,1.01,302.17921580868773,-3291.7614980516755,4.457642903674009e-05,564167.7801778214,396.7445216970887,166743.52976608253,11197160.21310699,11283355.603556428,22480515.816663418,1.3208906347665605
1988281.25,300.0,1.01,302.1925025115732,-3291.5060801559393,4.458840042469993e-05,564442.3899847361,396.8768337202423,164945.75289214097,11095278.340736631,11288847.799694723,22384126.140431352,1.3134525505869463
2000000.0,300.0,1.0201562499999999,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7780985165828,164827.3656292242,11088563.384738572,11285643.050314613,22374206.435053185,1.3128112587599952
2000000.0,300.0,0.99984375,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.81136903511555,166869.66132487403,11204302.014356066,11285643.050314613,22489945.06467068,1.321525215436764
2000000.0,300.39453125,1.01,302.19750840205296,-3291.611291498857,4.4592911306732885e-05,564022.6770766437,396.61213337742157,165762.87664088418,11141606.127968883,11280453.541532874,22422059.66950176,1.3165850659015859
2000000.0,299.60546875,1.01,302.20482844871987,-3291.5971509814062,4.459950804997268e-05,564494.6545009813,396.9439651725235,165899.88602619103,11149370.677956041,11289893.090019627,22439263.767975666,1.3175694291119957
2005859.375,300.0,1.01,302.1787023110385,-3291.705056903631,4.457596641517685e-05,564261.8530408955,396.795478227014,166301.64724296247,11172133.613119543,11285237.06081791,22457370.673937455,1.3190860639275224
1994140.625,300.0,1.01,302.6128541190745,-3290.7465346993213,4.4968232440092666e-05,559100.2965207909,393.13631854517985,163868.87047599113,11034170.599860886,11182005.930415818,22216176.530276705,1.304326933807675
2000000.0,300.0,1.015078125,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.78628798016183,165330.24266876758,11117081.716488678,11285643.050314613,22402724.76680329,1.3149584027877537
2000000.0,300.0,1.004921875,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.80292193658335,166351.31272784108,11174946.980505485,11285643.050314613,22460590.030820098,1.319315076142179
2000000.0,300.197265625,1.01,302.22090629537854,-3291.5660915858844,4.4613999478358287e-05,564134.4722676196,396.69073290001,165795.3295296521,11143445.374186039,11282689.44535239,22426134.81953843,1.3168182345464479
2000000.0,299.802734375,1.01,299.2538526800163,-3297.4394651499842,4.1992005445882244e-05,565461.1508388276,397.6234768454904,166180.44536425028,11165267.442488896,11309223.016776552,22474490.45926545,1.319584929895043
2002929.6875,300.0,1.01,302.2055533048284,-3291.6244661363107,4.460016131704981e-05,564201.1091457454,396.74517633095496,166049.3176349262,11157838.119500598,11284022.182914909,22441860.302415505,1.3179583059888338
1997070.3125,300.0,1.01,302.20577071369763,-3291.566614196616,4.46003572551745e-05,564271.2843250674,396.7793267712195,165600.37275478666,11132395.51400727,11285425.686501348,22417821.200508617,1.316102172486489
2000000.0,300.0,1.0125390625000001,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.79041434939603,165583.58128344515,11131443.70713344,11285643.050314613,22417086.757448055,1.316039716474327
2000000.0,300.0,1.0074609374999999,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7987311647667,166094.106590309,11160375.832838148,11285643.050314613,22446018.88315276,1.318218015031955
2000000.0,300.0986328125,1.01,302.2063095983235,-3291.59428973331,4.46008429233743e-05,564174.622679959,396.71896133422683,165806.9847305782,11144105.91188502,11283492.453599181,22427598.3654842,1.3169019742853165
2000000.0,299.9013671875,1.01,302.1837331369562,-3291.637901125223,4.4580498935424324e-05,564342.7069994922,396.8371358879298,165855.77759249345,11146871.084598882,11286854.139989845,22433725.22458873,1.3172525334676666
2001464.84375,300.0,1.01,302.19241036671986,-3291.6354983362635,4.458831739442383e-05,564252.1350964226,396.77725472512543,165946.81816734292,11152030.1793326,11285042.701928452,22437072.88126105,1.3175642460063068
1998535.15625,300.0,1.01,302.21043024011357,-3291.571971756386,4.460455675487439e-05,564257.9784050487,396.77376899972256,165713.848617566,11138827.394412978,11285159.568100974,22423986.962513953,1.3165751582239846
2000000.0,300.0,1.01126953125,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7924855132855,165710.7297889095,11138650.626153218,11285643.050314613,22424293.67646783,1.316582325111727
2000000.0,300.0,1.00873046875,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7966439006164,165965.99122703608,11153116.625719024,11285643.050314613,22438759.67603364,1.3176714696256997
2000000.0,300.04931640625,1.01,302.19679742589693,-3291.612664909315,4.459227061728886e-05,564233.2801498562,396.76020147144266,165824.01230419986,11145070.906692754,11284665.602997124,22429736.50968988,1.3170243122879657
2000000.0,299.95068359375,1.01,302.18557340410774,-3291.6343463426256,4.4582156999035715e-05,564374.0058069992,396.85914104906544,165864.863247625,11147385.970323527,11287480.116139984,22434866.08646351,1.3173178096595077
2000732.421875,300.0,1.01,302.19610316141114,-3291.6211853686054,4.45916449932562e-05,564281.049288647,396.7956849590263,165896.54831474635,11149181.53572476,11285620.985772941,22434802.5214977,1.317374262414812
1999267.578125,300.0,1.01,302.188685572524,-3291.621154947652,4.4584961126251136e-05,564324.065444128,396.8221309007695,165791.6926087189,11143239.256761039,11286481.30888256,22429720.5656436,1.316963303676907
2000000.0,300.0,1.0106347656249999,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7935230988698,165774.424367887,11142260.594023772,11285643.050314613,22427903.644338384,1.3168541194446348
2000000.0,300.0,1.0093652343750001,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.79560228999094,165902.054935038,11149493.585895903,11285643.050314613,22435136.636210516,1.3173986911060194
2000000.0,300.024658203125,1.01,302.1735324718083,-3291.6576050761887,4.4571308967018376e-05,564331.5273215026,396.8292758243606,165852.53226979845,11146687.17054748,11286630.546430051,22433317.71697753,1.3172292172644353
2000000.0,299.975341796875,1.01,302.1866563974176,-3291.6322543511433,4.458313278492402e-05,564337.0663305053,396.8331701192532,165854.14017589242,11146778.291453093,11286741.326610107,22433519.6180632,1.3172407693609887
2000366.2109375,300.0,1.01,302.21553561846605,-3291.580056180226,4.46091583871717e-05,564227.6557959716,396.7571963725708,165851.71143387485,11146640.65328186,11284553.115919434,22431193.769201294,1.3171377345488253
1999633.7890625,300.0,1.01,302.1945835411259,-3291.613351800692,4.4590275634761155e-05,564281.4982346424,396.7931527301324,165808.6748507603,11144201.695849955,11285629.96469285,22429831.660542805,1.3169997107375537
2000000.0,300.0,1.0103173828125,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.79404239367966,165806.30180508638,11144067.208494414,11285643.050314613,22429710.258809026,1.3169901393740293
2000000.0,300.0,1.0096826171875,302.192653411867,-3291.6206699765553,4.458853639879795e-05,564282.1525157306,396.7950819889222,165870.11706967288,11147683.703441633,11285643.050314613,22433326.753756247,1.3172624251302714
1000000.0000000008,356.6819204064426,2.9999999999999996,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.40045762436753,19758.72675983035,1901647.051673352,4051938.65175514,5953585.703428492,0.31477696940184247
1000000.0000000008,356.6819204064426,2.9999999999999996,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.40045762436753,19758.72675983035,1901647.051673352,4051938.65175514,5953585.703428492,0.31477696940184247
1000000.0000000008,760.6819204064426,2.9999999999999996,766.2946775959139,-3119.6049485262283,1e-07,1433720874.5530047,999683.3202849207,118974040.27009962,2958315640.5109453,28674417491.060097,31632733131.57104,1437.110303931876
1000000.0000000008,-47.3180795935574,2.9999999999999996,,,,,,,,,,
7000000.000000001,356.6819204064426,2.9999999999999996,371.637461458953,-3181.6439261045107,0.00013501514236884517,194908.2647734589,140.21694079303833,115840.35897841078,8239469.973797828,3898165.2954691784,12137635.269267006,0.7854390030573623
-4999999.999999999,356.6819204064426,2.9999999999999996,13943.125601599259,-12010004455.14504,1e-07,1424944078.8678863,962846.8141512206,-581198415.7963092,,28498881577.357727,,
1000000.0000000008,356.6819204064426,8.200000000000001,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.39202550333252,16555.64458670996,1648644.9290137244,4051938.65175514,5700583.580768865,0.29572844996392655
1000000.0000000008,356.6819204064426,-2.2000000000000006,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,,,,4051938.65175514,,
1000000.0000000008,558.6819204064426,2.9999999999999996,566.2505951882403,-2802.1549187060245,1e-07,137840757.75102165,96117.57418141825,11568636.191587273,408114198.7985121,2756815155.020433,3164929353.818945,147.4796825091136
1000000.0000000008,154.68192040644263,2.9999999999999996,167.78301904373004,-3478.4404901321777,1e-07,233049609.8624327,162504.51661408652,19494026.417939395,635878615.3664948,4660992197.248653,5296870812.615149,245.27110000736684
4000000.0000000005,356.6819204064426,2.9999999999999996,368.95421989841026,-3168.3594434466013,0.00013069602528436542,199389.36284607806,141.30393050383222,68844.79799618106,5326147.555997144,3987787.2569215614,9313934.812918706,0.5698906217274158
-1999999.9999999995,356.6819204064426,2.9999999999999996,11992.121985894602,-13533679166.39504,1e-07,1424944285.1939216,978225.6102625015,-232454766.09326595,,28498885703.878433,,
1000000.0000000008,356.6819204064426,5.6,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.38558979163807,17277.082337038853,1706225.301329258,4051938.65175514,5758163.953084398,0.3000636738338483
1000000.0000000008,356.6819204064426,0.39999999999999947,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,142.00518818945795,59974.73974814197,4746773.587216029,4051938.65175514,8798712.23897117,0.5289864295672267
1000000.0000000008,457.6819204064426,2.9999999999999996,466.71405343922754,-2946.464978201295,0.00016906835700065896,78254.24387359887,54.63754262236459,8080.2982637201,936725.838644032,1565084.8774719774,2501810.7161160093,0.13680833660094804
1000000.0000000008,255.68192040644263,2.9999999999999996,283.40220466054143,-3316.572256727124,2.9717028281706272e-05,1147160.2688458872,800.2902602316817,104150.72858503844,7534864.87631272,22943205.376917742,30478070.25323046,1.538958225369849
2500000.000000001,356.6819204064426,2.9999999999999996,367.9430433141985,-3160.3251320998916,0.00012907635317315334,201114.3374413883,141.44673820026372,44494.07733385756,3702803.2360000648,4022286.748827766,7725089.984827831,0.4491301687063329
-499999.99999999907,356.6819204064426,2.9999999999999996,5898.104005262832,-4888124487.801291,1e-07,1372922039.364587,949906.9429233654,-55236148.2371711,,27458440787.29174,,
1000000.0000000008,356.6819204064426,4.3,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.3874429534667,18091.52434012959,1770797.3506586053,4051938.65175514,5822736.002413746,0.30492530077936963
1000000.0000000008,356.6819204064426,1.6999999999999993,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.45502067450911,24291.643284349833,2249494.1903619887,4051938.65175514,6301432.842117129,0.3409663662064223
1000000.0000000008,407.1819204064426,2.9999999999999996,416.92720253337416,-3046.5634812842854,0.000201996453621743,112562.8415190006,78.57943103903057,11351.982097696764,1220727.2317320982,2251256.8303800123,3471984.0621121107,0.18725058507007727
1000000.0000000008,306.1819204064426,2.9999999999999996,317.1830216123026,-3253.0685196388313,5.9461244559427646e-05,456156.22084384726,318.2925830695991,42827.92347116887,3587452.1796041043,9123124.416876946,12710576.59648105,0.6564689379830523
1750000.000000001,356.6819204064426,2.9999999999999996,367.49699459750855,-3156.027242122198,0.00012836344913624327,201882.3261604988,141.4444656879079,32168.119538399078,2831981.0567366914,4037646.523209976,6869627.579946667,0.3842164982377825
250000.00000000081,356.6819204064426,2.9999999999999996,366.69968069473913,-3146.9448521528193,0.00012709165335947933,203266.49089314375,141.32093394316092,7276.396870753998,864488.316466563,4065329.817862875,4929818.134329438,0.23725645471338205
1000000.0000000008,356.6819204064426,3.6499999999999995,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.39170267613218,18760.217194086355,1823487.8808356838,4051938.65175514,5875426.532590824,0.30889236863524866
1000000.0000000008,356.6819204064426,2.3499999999999996,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.41791567505615,21366.333000879047,2026257.1585727849,4051938.65175514,6078195.810327925,0.3241588592392965
1000000.0000000008,381.9319204064426,2.9999999999999996,392.01370800467504,-3099.010097188855,0.00016791273673550443,147232.77378174663,102.77137964299386,14613.00237288932,1491661.3698744485,2944655.4756349325,4436316.845509381,0.23701505522115252
1000000.0000000008,331.4319204064426,2.9999999999999996,342.1395968807361,-3203.216725504006,9.029018414443289e-05,294465.6840895228,205.494741102468,28188.664238317462,2540748.7510567117,5889313.681790456,8430062.432847168,0.4407088486254624
1375000.000000001,356.6819204064426,2.9999999999999996,367.2867452240455,-3153.8146584499427,0.00012802776116333455,202245.8900805747,141.42736382744226,25973.161063137562,2375966.753342846,4044917.801611494,6420884.55495434,0.35019114305622284
625000.0000000008,356.6819204064426,2.9999999999999996,366.8890580471231,-3149.2708735707947,0.0001273934288464274,202936.38039256228,141.36444254316402,13526.076875387655,1402476.24798368,4058727.6078512454,5461203.855834926,0.2774819364431581
1000000.0000000008,356.6819204064426,3.3249999999999993,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.3953349777237,19205.930618820283,1858451.6652072717,4051938.65175514,5910390.316962412,0.311524790526512
1000000.0000000008,356.6819204064426,2.6749999999999994,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.40766996567982,20458.284768837257,1956051.764132562,4051938.65175514,6007990.415887702,0.3188730979714344
1000000.0000000008,369.3069204064426,2.9999999999999996,379.55100846692915,-3125.3377246875116,0.0001478625016744532,171596.42762331286,119.77092709549547,16885.287865878036,1675000.6049868893,3431928.5524662575,5106929.157453147,0.27145496682029874
1000000.0000000008,344.0569204064426,2.9999999999999996,354.61371913594644,-3177.5603792052516,0.0001083232510298316,242475.76851753765,169.22344576157857,23431.587575368536,2184302.5903220004,4849515.370350753,7033817.960672753,0.36983594743000386
1187500.000000001,356.6819204064426,2.9999999999999996,367.1845793366885,-3152.6932063493678,0.00012786472282624205,202422.9241720821,141.41509658365752,22868.2975138509,2141411.466335757,4048458.483441642,6189869.949777399,0.3326814351247158
812500.0000000008,356.6819204064426,2.9999999999999996,366.9858206523402,-3150.421064896489,0.00012754769452820146,202768.03332901516,141.38353525794284,16644.603397094786,1655765.0657575577,4055360.666580303,5711125.73233786,0.29640944915498446
1000000.0000000008,356.6819204064426,3.1624999999999996,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.39767851406714,19466.84727391112,1878862.559929478,4051938.65175514,5930801.211684618,0.31306152595297426
1000000.0000000008,356.6819204064426,2.8374999999999995,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.40375402172378,20086.967418834774,1927209.73800032,4051938.65175514,5979148.38975546,0.3167015830069216
1000000.0000000008,362.9944204064426,2.9999999999999996,373.3181483163447,-3138.470541866476,0.00013773346910605022,186145.6469913616,129.92224622019125,18236.10471910653,1782214.1528303989,3722912.939827232,5505127.092657631,0.29185043439650704
1000000.0000000008,350.3694204064426,2.9999999999999996,360.84947499531745,-3164.5967890377888,0.00011787491583484996,221252.6820983213,154.41648855666855,21479.884056169038,2035004.475606759,4425053.641966426,6460058.117573185,0.3406190888040054
1093750.000000001,356.6819204064426,2.9999999999999996,367.1342067841174,-3152.1287833507904,0.00012778435712201697,202510.29966311957,141.40806835507797,21314.090747512324,2022230.3768496902,4050205.9932623915,6072436.370112082,0.32378230387842255
906250.0000000008,356.6819204064426,2.9999999999999996,367.03483755267774,-3150.992682537044,0.00012762585940557318,202682.83811270137,141.39227571160484,18202.22470117962,1779540.0361629382,4053656.7622540276,5833196.798416966,0.3056563002262087
1000000.0000000008,356.6819204064426,3.0812499999999994,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.39900893247005,19608.606063188065,1889934.7882614506,4051938.65175514,5941873.440016591,0.31389515356995035
1000000.0000000008,356.6819204064426,2.9187499999999993,367.0842960449423,-3151.5619324277886,0.00012770474117180676,202596.932587757,141.4020353206169,19917.91739576955,1914052.3712330563,4051938.65175514,5965991.022988196,0.31571096540267646
1000000.0000000008,359.8381704064426,2.9999999999999996,370.20134497721585,-3145.0223684292087,0.000132699918833572,194115.90667824898,135.4831967257547,18974.380930793137,1840303.228692449,3882318.13356498,5722621.3622574285,0.30297486444090643
