conversion_profile,temperature_profile,instant_temperature_change_profile,enthalpy_profile,instant_enthalpy_profile,reaction_rate_profile
0.3441441441441441,470.1868327799384,0.030138333732089004,-1671152.7385473256,-3432.8559479874093,0.0025181823759950935
0.3450450450450451,470.2169285996302,0.030095819691776427,-1674580.7840940147,-3428.0455466890708,0.0025146935128302615
0.34594594594594597,470.2469819103334,0.030053310703209303,-1678004.0196595734,-3423.2355655587744,0.00251120232027532
0.34684684684684686,470.27699271709287,0.03001080675951041,-1681422.445663693,-3418.42600411945,0.002507708802884337
0.34774774774774775,470.3069610249451,0.029968307852234578,-1684836.0625254088,-3413.616861715913,0.0025042129652124755
0.34864864864864864,470.3368868389184,0.02992581397333112,-1688244.8706631458,-3408.8081377369817,0.0025007148118159966
0.34954954954954953,470.3667701640337,0.02988332511527459,-1691648.8704947769,-3403.999831631081,0.00249721434725228
0.3504504504504505,470.3966110053037,0.029840841270018237,-1695048.0624375646,-3399.191942787729,0.0024937115760797855
0.35135135135135137,470.42640936773313,0.029798362429386438,-1698442.4469081454,-3394.384470580844,0.0024902065028580664
0.35225225225225226,470.45616525631897,0.02975588858585964,-1701832.0243226045,-3389.5774144590832,0.0024866991321477465
0.35315315315315315,470.4858786760502,0.029713419731266164,-1705216.795096401,-3384.7707737963647,0.0024831894685105414
0.35405405405405405,470.5155496319079,0.029670955857697866,-1708596.759644398,-3379.9645479971077,0.0024796775165092234
0.35495495495495494,470.5451781288654,0.029628496957510242,-1711971.9183808928,-3375.1587364948355,0.0024761632807076307
0.3558558558558559,470.574764171888,0.02958604302253743,-1715342.2717195565,-3370.353338663699,0.00247264676567066
0.3567567567567568,470.60430776593313,0.029543594045138778,-1718707.8200734938,-3365.5483539372217,0.002469127975964262
0.35765765765765767,470.63380891595017,0.029501150017021506,-1722068.5638551689,-3360.743781675119,0.002465606916155426
0.35855855855855856,470.6632676268807,0.029458710930548804,-1725424.5034764798,-3355.939621310914,0.0024620835908121808
0.35945945945945945,470.6926839036586,0.029416276777824192,-1728775.6393487281,-3351.1358722483274,0.0024585580045035894
0.36036036036036034,470.7220577512098,0.029373847551214718,-1732121.9718826497,-3346.3325339215808,0.0024550301617997463
0.3612612612612613,470.7513891744521,0.02933142324230447,-1735463.5014883245,-3341.52960567479,0.002451500067271759
0.3621621621621622,470.7806781782958,0.029289003843725934,-1738800.228575296,-3336.727086971514,0.00244796772549176
0.3630630630630631,470.8099247676427,0.0292465893469363,-1742132.153552437,-3331.924977140967,0.002444433141032875
0.36396396396396397,470.8391289473877,0.029204179744964188,-1745459.2768281288,-3327.123275691876,0.0024408963184692524
0.36486486486486486,470.8682907224171,0.029161775029401395,-1748781.5988100972,-3322.321981968358,0.0024373572623760213
0.36576576576576575,470.89741009760945,0.029119375192364794,-1752099.1199054713,-3317.5210953741334,0.002433815977329304
0.3666666666666667,470.9264870778353,0.029076980225842326,-1755411.84052077,-3312.72061529872,0.0024302724679062145
0.3675675675675676,470.9555216679578,0.02903459012247784,-1758719.7610619755,-3307.9205412054434,0.0024267267386848357
0.3684684684684685,470.98451387283205,0.028992204874263038,-1762022.8819344589,-3303.120872483356,0.0024231787942442413
0.36936936936936937,471.013463697305,0.028949824472929993,-1765321.2035429503,-3298.3216084914748,0.0024196286391644528
0.37027027027027026,471.042371146216,0.028907448910997325,-1768614.7262916293,-3293.5227486789227,0.0024160762780264513
0.37117117117117115,471.07123622439644,0.02886507818046241,-1771903.4505840638,-3288.724292434519,0.002412521715412194
0.3720720720720721,471.10005893666977,0.028822712273324495,-1775187.3768232109,-3283.926239147084,0.002408964955904561
0.372972972972973,471.12883928785214,0.028780351182369383,-1778466.5054115064,-3279.1285882955417,0.002405406004087395
